abs_cos_theta,cell_anisotropy,cell_max_m,cell_min_m,curl_rms,field_rms,global_rel_l2,k_dot_e0_abs_max,k_dot_e0_rel_max,k_dot_e0_rel_mean,k_max,k_mean,kd_axis_max,kd_axis_mean,khat_z_abs,macro_mre_eq5,macro_nmae,max_abs_amp,max_abs_exey_amp,max_abs_ez_amp,max_abs_ez_over_xy,mean_abs_ez_amp,phi,sample_index,theta,theta_rejection_margin,x_active_fraction_0p01,x_active_fraction_0p1,x_curl_max,x_mre_eq5,x_nmae,x_norm_rms,x_raw_mean_abs,x_raw_rms,x_rel_l2,x_scale,y_active_fraction_0p01,y_active_fraction_0p1,y_curl_max,y_mre_eq5,y_nmae,y_norm_rms,y_raw_mean_abs,y_raw_rms,y_rel_l2,y_scale,z_active_fraction_0p01,z_active_fraction_0p1,z_curl_max,z_mre_eq5,z_nmae,z_norm_rms,z_raw_mean_abs,z_raw_rms,z_rel_l2,z_scale,z_scale_over_xy_mean
0.385021854885049,1.6693094633504049,0.0007917089689916945,0.00047427333659433453,9523.7119140625,17.9468994140625,0.3768051564693451,5.412565850249358e-16,5.125364773301681e-17,1.8539389213434613e-17,978.4333926535218,463.3692827252545,0.45891566426555513,0.21733459199037752,0.385021854885049,0.9481757879257202,0.14694890131553015,9.499082527611826,4.99350483542531,9.499082527611826,1.9022876397801192,2.9801993075471254,2.6529221376485195,810,1.9660278297046474,0.23502185488504898,0.99163818359375,0.915435791015625,4680.486328125,1.171417236328125,0.2733301520347595,0.5388474346476517,2264.0167807760017,2522.068050927522,0.5843455791473389,4680.486328125,0.98388671875,0.819091796875,16432.68359375,0.9644966125488281,0.10606583952903748,0.5271865184904896,7057.273959928598,8663.08925056469,0.2447739541530609,16432.68359375,0.989715576171875,0.89605712890625,25600.68359375,0.7086135149002075,0.061450712382793427,0.5394065337273111,11727.81927126621,13809.175995341677,0.14597690105438232,25600.68359375,2.4250914181508634
0.8031261798287677,1.5226423616470897,0.0005902414007524739,0.0003876428343383218,4535.26171875,8.508037567138672,0.20332269370555878,2.7030157041435687e-16,5.4354044228151124e-17,2.0327567784851078e-17,1041.6542380666024,496.09707150872873,0.3357701569766895,0.15991351591420416,0.8031261798287677,1.1148743033409119,0.03711304999887943,4.946273955266237,4.946273955266237,4.184348834261472,0.8459597814646815,2.3658733129680196,-1.9820907097711504,811,2.5033200934396125,0.6531261798287676,0.951416015625,0.4010009765625,28040.884765625,1.1228787899017334,0.022956473752856255,0.17433220070609312,3206.0301064176865,4888.429149017777,0.17588955163955688,28040.884765625,0.963165283203125,0.54339599609375,23856.994140625,0.8497006297111511,0.027002915740013123,0.23144173177409652,3990.3494071008136,5521.504038673173,0.15216101706027985,23856.994140625,0.978240966796875,0.7716064453125,7939.0048828125,1.372043490409851,0.06137976050376892,0.34083974050828364,2130.625462529733,2705.928365659829,0.22901420295238495,7939.0048828125,0.3059471812770527
0.9988642554605771,1.9446481080363052,0.0007172365312728642,0.00036882587050524306,7803.7265625,12.351798057556152,0.6046819686889648,4.141656376053203e-17,1.1711057886785078e-17,2.730992194320628e-18,987.519687959805,521.2150032870055,0.6218481880561176,0.3282128035860288,0.9988642554605771,1.4562930862108867,0.1609493928651015,4.811114591073623,4.811114591073623,0.29621462493213063,0.06156881515183968,0.16675596608982285,-2.3226243946513243,812,3.0939280002185248,0.8488642554605771,0.97955322265625,0.781707763671875,24146.62890625,0.6534400582313538,0.041766710579395294,0.41657663304309456,8025.30522808253,10058.921371787514,0.13062411546707153,24146.62890625,0.988128662109375,0.87017822265625,20462.6640625,0.5240682363510132,0.029715124517679214,0.4411250391540065,7493.866697004032,9026.593486435802,0.08724766224622726,20462.6640625,0.988006591796875,0.879974365234375,339.43658447265625,3.191370964050293,0.41136634349823,0.5363277486743759,151.64728443484913,182.04925917550787,0.9045101404190063,339.43658447265625,0.0152182005982673
0.39220954384841017,1.313659710868146,0.0007836261779465012,0.0005965214366120992,9446.30078125,19.598594665527344,0.6158661842346191,2.226767854050133e-16,2.3927558899477093e-17,9.928310649834883e-18,977.0565955066526,441.4562136963468,0.527472265427755,0.2383238700771717,0.39220954384841017,1.2347485820452373,0.18723546713590622,9.8497983056959,4.772508410836734,9.8497983056959,2.0638619061058914,4.174946902995925,1.7508152275625628,813,1.1677639584305846,0.24220954384841017,0.98028564453125,0.8450927734375,33886.8359375,0.9390762448310852,0.05103352665901184,0.40671499094922414,11077.394190706898,13782.284169550456,0.1662260740995407,33886.8359375,0.99285888671875,0.9266357421875,2262.9326171875,1.8220648765563965,0.4609137773513794,0.6275707157277761,1271.2423889416752,1420.150241692364,0.8474703431129456,2262.9326171875,0.988677978515625,0.88458251953125,19024.447265625,0.94310462474823,0.04975909739732742,0.45742596085847514,7390.672199287896,8702.276069909063,0.13917750120162964,19024.447265625,1.0525349415083942
0.5101945862999671,1.405934090174664,0.0007251854968152735,0.000515803338067705,23048.34765625,32.67966842651367,0.23503842949867249,4.844006340336221e-16,8.987666039249119e-17,2.4451931016759384e-17,1013.5691576624376,583.1680199667397,0.4336343143828164,0.24949621108388365,0.5101945862999671,0.6909797191619873,0.10645719120899837,9.426369949940984,4.947840470225652,9.426369949940984,1.905148318072406,5.402146284541285,-1.8384220829659275,814,1.0353853040801504,0.36019458629996703,0.98956298828125,0.897003173828125,63596.703125,0.5046162605285645,0.0923902615904808,0.5565888112506213,30179.382893176502,35397.213391959594,0.19584350287914276,63596.703125,0.990478515625,0.90576171875,27665.646484375,0.532017707824707,0.08130072057247162,0.5663770131688465,13516.715531078575,15669.186221180767,0.17533239722251892,27665.646484375,0.99169921875,0.915557861328125,16634.498046875,1.0363051891326904,0.14568059146404266,0.5865325354423799,8556.615781453544,9756.674314748725,0.3054467737674713,16634.498046875,0.36454240150674816
0.963932379672371,1.3133598703446252,0.0006661565476469092,0.0005072155489813389,8364.220703125,15.537336349487305,0.16173824667930603,7.531856676381287e-17,1.748291471693743e-17,6.078953967046478e-18,1042.0259887630893,523.5216025112146,0.6452980957093201,0.32420256001886094,0.963932379672371,2.1008554697036743,0.05406038463115692,4.973338808210832,4.973338808210832,1.1001564952079335,0.2212108480105173,0.3699654947356515,-1.1535246091685436,815,0.2693939209782739,0.813932379672371,0.980865478515625,0.784881591796875,17503.14453125,1.2394908666610718,0.0681569054722786,0.4512638478257519,6120.715290595248,7898.5363507811,0.17925629019737244,17503.14453125,0.967742919921875,0.647674560546875,27159.197265625,1.329458236694336,0.02970399707555771,0.4259590166845413,7851.658803661439,11568.704962797097,0.09029772877693176,27159.197265625,0.956268310546875,0.674285888671875,8777.6279296875,3.7336173057556152,0.06432025134563446,0.42104468935509887,2496.8004812788076,3695.7736249957798,0.1942313313484192,8777.6279296875,0.3930661750612309
0.984003949218836,1.2003448156350218,0.0005229157290746154,0.0004356379285880248,5797.5517578125,11.920066833496094,0.25401031970977783,6.311062245988524e-17,1.690052568765531e-17,6.468931069552282e-18,994.4907083141466,461.99667067767575,0.45428849360419543,0.21104246607602956,0.984003949218836,0.8409897287686666,0.08144290248552959,4.487041556727122,4.487041556727122,0.8456332512464292,0.18846120334647395,0.47972016961839586,1.476083152922869,816,0.17910264787693006,0.834003949218836,0.98236083984375,0.82073974609375,16678.470703125,0.6861266493797302,0.04981313645839691,0.46217364863706256,5775.94213817843,7708.349657603641,0.1612687110900879,16678.470703125,0.989501953125,0.850921630859375,15591.2001953125,0.4420320987701416,0.06374135613441467,0.40745799742405936,4850.631232524445,6352.759209355047,0.1947992593050003,15591.2001953125,0.9906005859375,0.815673828125,2543.412109375,1.394810438156128,0.13077421486377716,0.40453057241464624,787.4324902916846,1028.8879564114263,0.3765013813972473,2543.412109375,0.15763483410660703
0.7551277379911937,1.7251207094826608,0.0007513817398293668,0.0004355531388030786,7753.22607421875,9.722658157348633,0.40053796768188477,6.705938664370318e-16,1.0917372786202915e-16,3.122307570283633e-17,1000.1794235967144,496.85362857722555,0.3912508579666507,0.19435953577771814,0.7551277379911937,1.882975955804189,0.12627019733190536,4.991207094047525,4.991207094047525,4.411384517958667,0.883831192502441,2.8540998996473412,0.9175776910435678,817,0.7149473811645216,0.6051277379911937,0.985992431640625,0.857330322265625,26789.380859375,2.6044974327087402,0.07491835206747055,0.39440647516328453,9091.434814699489,10565.90527629622,0.2204809933900833,26789.380859375,0.987335205078125,0.872314453125,19649.080078125,0.8036381602287292,0.10496671497821808,0.41833509320873224,7129.028025574442,8219.899744173383,0.29074332118034363,19649.080078125,0.99163818359375,0.915008544921875,2605.843017578125,2.2407922744750977,0.19892552495002747,0.4083752583848474,922.8797077950693,1064.161816172656,0.5868362784385681,2605.843017578125,0.11222779415903743
0.6381158257885573,1.2946133266910878,0.0006015415502910336,0.00046464958910049097,17274.46484375,24.37241554260254,0.2006329894065857,2.7770116443794187e-16,4.5220225518284716e-17,2.1774294589714985e-17,1025.429703668174,618.6435156827008,0.4112213679626043,0.24809056329282814,0.6381158257885573,0.6793702840805054,0.06813826970756054,6.984794142782646,4.8840737052949965,6.984794142782646,1.4301164487362639,4.005569782756732,0.5239319849191153,818,2.2628449343051464,0.4881158257885573,0.984222412109375,0.830047607421875,33192.21875,0.5689972639083862,0.030001793056726456,0.5047301460460544,13422.896453746875,16753.11341457381,0.07825379818677902,33192.21875,0.98651123046875,0.86181640625,48869.046875,0.33004724979400635,0.028672700747847557,0.5032156881624149,19920.15438355045,24591.671056944528,0.07581139355897903,48869.046875,0.991668701171875,0.910064697265625,5297.009765625,1.1390663385391235,0.1457403153181076,0.5911234218912663,2734.5034967166434,3131.186537965354,0.3002375066280365,5297.009765625,0.12909890495306384
0.1558586326663248,1.2502239578884073,0.0005774109138728835,0.00046184598385725555,21759.09765625,39.76239013671875,0.23417073488235474,2.800907988165379e-16,4.476111735531093e-17,1.6417509735165677e-17,1030.3701725132958,582.4378703784985,0.38680898278763376,0.21865171002433642,0.1558586326663248,1.6354908347129822,0.1103331670165062,21.260146364464287,4.876875424566059,21.260146364464287,4.359378600767929,7.967890220451913,2.53728955695866,819,1.4142996774302865,0.005858632666324803,0.991119384765625,0.910797119140625,22091.978515625,1.590453863143921,0.11388757824897766,0.6212204900857966,11809.392701794673,13723.989720010053,0.24240685999393463,22091.978515625,0.990447998046875,0.90301513671875,42973.90234375,2.318720817565918,0.1009058803319931,0.6014264284548856,21805.49442093316,25845.640606422447,0.20114131271839142,42973.90234375,0.990142822265625,0.90045166015625,40446.0546875,0.9972978234291077,0.11620604246854782,0.5871849663423694,20154.844794583412,23749.3152610043,0.2559816837310791,40446.0546875,1.2432339085646096
